ID,Renda Anual,Sexo,Educacao,Estado Civil,Idade,Tempo Emp.,Situacao
9436,80000,1,3,2,43,4,0
9437,140000,2,1,2,28,7,0
9439,340000,2,2,1,33,2,0
9441,120000,2,2,1,37,9,0
9442,210000,2,1,1,34,4,0
9443,80000,2,1,2,25,4,0
9444,150000,1,1,2,31,3,0
9445,130000,2,2,1,53,9,0
9447,200000,2,2,1,29,9,0
9448,200000,1,1,2,29,6,0
9449,80000,2,1,2,22,7,0
9451,500000,1,1,1,44,9,0
9453,200000,2,1,1,44,3,0
9454,80000,1,2,1,45,6,0
9455,50000,1,2,2,26,9,0
9456,130000,1,2,2,37,1,0
9457,310000,2,1,1,35,3,0
9460,230000,2,1,1,38,9,0
9462,500000,2,1,1,30,7,0
9464,120000,1,2,2,35,3,0
9465,80000,2,2,1,39,5,0
9466,50000,2,2,1,34,5,0
9467,350000,1,2,2,51,3,0
9468,60000,2,2,2,29,4,0
9470,50000,2,2,2,23,1,0
9471,90000,2,2,1,43,1,0
9472,360000,1,2,2,31,7,0
9474,170000,2,2,1,52,9,0
9475,190000,2,2,1,33,8,0
9477,210000,1,1,2,37,9,0
9479,400000,2,1,1,35,8,0
9482,30000,1,2,1,30,2,0
9483,280000,2,1,1,47,1,0
9485,70000,1,1,2,26,6,0
9486,20000,1,2,2,47,2,0
9487,350000,1,1,2,32,7,0
9488,200000,2,1,2,37,5,0
9490,100000,2,1,1,52,3,0
9491,50000,2,2,1,22,5,0
9492,280000,2,3,1,51,6,0
9496,130000,1,2,2,29,5,0
9497,200000,2,1,2,30,8,0
9498,350000,1,1,2,34,1,0
9499,20000,2,1,2,44,7,0
9500,150000,2,1,2,32,2,0
9501,130000,2,1,1,30,8,0
9502,330000,2,1,2,34,3,0
9503,80000,2,2,3,52,4,0
9504,10000,1,4,2,35,4,0
9505,360000,1,1,2,29,7,0
9506,120000,1,1,1,36,8,0
9507,20000,2,2,2,22,9,0
9508,280000,2,1,2,35,5,0
9509,100000,2,2,1,45,2,0
9510,70000,1,2,2,31,6,0
9511,350000,2,1,1,31,1,0
9512,50000,1,2,1,36,6,0
9513,470000,2,1,2,35,9,0
9514,350000,1,1,2,31,2,0
9515,140000,1,1,2,56,5,0
9516,140000,2,2,2,23,3,0
9517,380000,1,1,2,27,9,0
9519,260000,2,3,1,48,6,0
9520,20000,2,3,1,25,3,0
9521,190000,2,3,1,39,8,0
9522,220000,1,2,1,39,9,0
9523,230000,2,1,2,36,3,0
9524,20000,2,2,1,43,1,0
9525,100000,1,2,1,52,6,0
9526,150000,2,1,2,26,7,0
9527,320000,2,1,2,28,3,0
9529,50000,1,2,2,53,2,0
9530,370000,2,2,2,39,3,0
9531,150000,2,1,1,37,7,0
9535,200000,2,2,2,46,5,0
9536,200000,1,1,2,26,7,0
9539,140000,1,1,2,31,1,0
9540,50000,1,2,2,35,1,0
9541,50000,2,3,1,48,1,0
9542,160000,2,2,2,25,8,0
9543,140000,1,1,2,32,9,0
9545,230000,2,1,2,29,2,0
9546,200000,2,2,2,32,2,0
9547,50000,2,1,1,49,1,0
9548,360000,2,1,2,30,5,0
9549,500000,2,1,1,42,8,0
9550,20000,1,3,2,22,6,0
9551,80000,1,2,2,30,2,0
9552,30000,2,1,1,44,2,0
9553,80000,2,2,1,35,9,0
9554,30000,2,2,1,52,5,0
9555,200000,2,3,1,48,1,0
9556,240000,1,4,2,29,4,0
9558,170000,2,2,2,33,6,0
9559,100000,2,3,2,44,6,0
9561,110000,2,2,3,27,2,0
9562,100000,2,3,2,27,8,0
9564,300000,2,2,1,33,1,0
9565,150000,2,1,1,40,6,0
9566,150000,1,2,2,26,5,0
9568,210000,2,1,2,35,1,0
9570,20000,1,2,1,38,5,0
9571,80000,2,3,1,48,5,0
9572,270000,1,2,1,49,6,0
9573,200000,2,1,1,33,7,0
9574,200000,1,1,1,34,5,0
9575,10000,1,2,2,34,7,0
9576,360000,1,1,2,34,7,0
9578,40000,2,1,1,27,7,0
9579,110000,1,3,1,50,8,0
9580,50000,1,3,1,50,5,0
9581,100000,2,1,2,28,4,0
9582,50000,1,2,2,21,4,0
9586,80000,2,2,1,24,6,0
9588,30000,1,2,2,36,9,0
9589,80000,1,4,1,25,8,0
9591,20000,1,1,1,40,2,0
9592,50000,2,3,1,36,5,0
9593,300000,2,1,1,31,5,0
9595,130000,1,2,2,29,9,0
9596,500000,2,2,1,41,7,0
9597,30000,1,2,2,41,3,0
9598,180000,2,2,1,41,8,0
9599,340000,1,1,2,33,2,0
9600,480000,2,1,2,29,2,0
9601,80000,2,2,2,30,1,0
9602,140000,2,3,2,24,6,0
9603,180000,2,3,2,30,7,0
9604,30000,2,2,2,30,9,0
9606,110000,2,3,2,45,1,0
9607,60000,1,1,2,25,8,0
9608,80000,2,1,1,35,4,0
9609,110000,1,1,2,25,4,0
9611,150000,1,3,2,31,5,0
9612,240000,2,3,1,44,6,0
9613,400000,1,1,1,44,8,0
9615,330000,1,1,2,39,4,0
9616,30000,1,2,2,29,5,0
9617,100000,1,3,1,55,1,0
9618,140000,1,1,2,37,4,0
9619,50000,1,4,2,33,1,0
9621,160000,2,3,1,49,7,0
9622,110000,2,1,2,25,5,0
9623,20000,1,2,1,45,8,0
9624,30000,2,3,2,23,3,0
9625,50000,1,2,1,47,9,0
9627,220000,2,1,2,36,6,0
9628,460000,1,1,2,36,2,0
9630,50000,2,3,1,53,7,0
9631,100000,2,1,1,32,7,0
9632,260000,1,1,1,50,9,0
9634,50000,2,2,2,27,4,0
9635,240000,2,1,2,34,2,0
9636,230000,1,3,2,24,8,0
9637,90000,2,2,2,28,4,0
9638,20000,2,2,2,22,3,0
9639,70000,2,3,2,25,1,0
9640,260000,1,1,2,29,2,0
9642,150000,2,2,2,29,4,0
9643,200000,2,3,2,51,4,0
9644,50000,1,1,2,57,5,0
9645,210000,1,2,1,39,5,0
9646,360000,1,1,2,27,6,0
9647,30000,2,2,2,34,1,0
9648,170000,2,2,2,35,8,0
9649,500000,2,2,2,32,2,0
9650,80000,1,2,2,31,5,0
9652,100000,1,3,2,26,4,0
9653,300000,2,2,1,26,2,0
9654,200000,2,2,1,49,1,0
9655,190000,1,1,2,30,4,0
9656,30000,2,3,1,43,6,0
9657,230000,2,3,1,58,8,0
9658,80000,1,1,1,46,9,0
9659,280000,2,1,2,36,9,0
9660,140000,2,1,2,29,6,0
9663,20000,1,2,1,51,9,0
9664,230000,2,2,1,30,3,0
9667,60000,2,1,2,24,7,0
9669,500000,1,1,1,44,5,0
9670,380000,1,2,1,39,3,0
9671,160000,1,1,2,27,8,0
9672,170000,1,1,2,48,2,0
9673,430000,2,1,2,29,4,0
9674,320000,1,1,1,39,6,0
9676,50000,1,2,2,42,8,0
9677,60000,1,2,2,29,3,0
9678,360000,2,3,2,38,2,0
9679,80000,2,2,2,23,5,0
9680,50000,1,3,1,41,5,0
9681,200000,2,2,2,37,1,0
9682,460000,2,1,2,36,7,0
9683,130000,2,2,2,23,8,0
9684,440000,1,2,2,29,8,0
9686,20000,1,3,2,39,8,0
9687,60000,2,2,2,24,7,0
9688,210000,2,2,2,38,7,0
9689,100000,2,3,2,46,3,0
9690,240000,1,1,1,46,4,0
9691,280000,2,3,2,43,9,0
9692,130000,2,1,2,29,5,0
9694,210000,2,3,2,36,9,0
9696,20000,2,2,2,23,3,0
9698,100000,2,2,1,39,7,0
9699,50000,1,3,2,29,4,0
9701,270000,2,1,2,31,9,0
9702,50000,2,2,2,24,2,0
9703,80000,2,2,1,35,4,0
9704,10000,2,1,2,29,8,0
9705,190000,2,2,1,34,9,0
9706,50000,1,1,2,27,6,0
9709,510000,1,3,2,30,5,0
9710,110000,2,2,2,24,5,0
9711,150000,2,1,1,58,6,0
9712,50000,2,2,1,54,1,0
9713,50000,2,2,2,23,3,0
9714,360000,2,2,1,29,2,0
9715,10000,2,1,2,24,5,0
9716,210000,2,1,2,26,3,0
9717,370000,1,2,2,28,6,0
9718,360000,2,2,1,33,8,0
9720,360000,1,2,2,38,7,0
9721,170000,2,1,1,35,1,0
9723,360000,2,1,2,34,8,0
9724,230000,1,4,1,42,8,0
9725,50000,1,1,1,38,6,0
9726,200000,1,1,1,41,5,0
9728,120000,2,2,2,33,4,0
9729,280000,2,3,2,46,8,0
9730,300000,2,1,2,29,7,0
9731,20000,2,2,2,22,9,0
9734,120000,1,2,1,41,6,0
9735,290000,2,2,1,37,4,0
9736,60000,1,2,1,32,3,0
9737,110000,2,1,2,29,3,0
9738,50000,2,3,1,43,1,0
9739,630000,1,1,2,32,9,0
9740,30000,1,1,2,28,4,0
9741,50000,1,2,2,33,1,0
9742,60000,1,2,1,42,1,0
9743,150000,1,2,2,27,6,0
9744,10000,1,3,2,24,9,0
9745,20000,1,2,2,27,2,0
9746,80000,1,3,2,32,1,0
9747,160000,2,2,2,52,9,0
9748,100000,1,2,2,43,4,0
9749,90000,2,3,1,34,1,0
9750,50000,2,3,2,60,3,0
9751,170000,1,1,2,30,4,0
9752,240000,2,1,2,32,7,0
9753,80000,2,2,2,25,1,0
9754,80000,2,1,2,30,5,0
9755,360000,2,2,1,37,2,0
9756,140000,1,1,1,31,4,0
9757,60000,1,2,2,49,7,0
9758,110000,1,3,2,27,5,0
9759,160000,2,1,2,28,6,0
9761,280000,2,2,1,29,8,0
9762,360000,1,2,1,33,3,0
9764,200000,1,2,2,46,4,0
9766,400000,2,1,1,32,1,0
9767,360000,1,1,1,49,3,0
9768,150000,1,3,1,50,9,0
9770,150000,1,2,2,35,2,0
9772,310000,2,1,1,30,1,0
9773,120000,1,2,2,39,2,0
9774,90000,2,2,1,44,1,0
9775,150000,2,1,1,36,7,0
9776,50000,1,2,1,42,1,0
9777,210000,1,1,1,53,7,0
9778,300000,2,2,2,42,9,0
9780,150000,2,1,2,25,4,0
9781,210000,1,1,1,42,4,0
9783,240000,2,2,1,42,7,0
9784,120000,1,2,2,34,8,0
9785,80000,2,1,2,24,9,0
9787,360000,1,1,1,32,2,0
9789,290000,1,2,1,36,4,0
9790,240000,2,3,1,33,6,0
9791,60000,1,2,2,23,7,0
9793,150000,2,2,1,28,3,0
9794,300000,1,3,2,29,9,0
9795,30000,2,2,2,24,7,0
9797,20000,1,3,2,40,3,0
9798,370000,2,1,2,34,8,0
9801,50000,1,2,2,23,7,0
9803,20000,2,2,2,22,1,0
9804,240000,2,2,1,42,8,0
9805,150000,1,2,2,32,3,0
9806,180000,2,2,1,35,1,0
9807,180000,1,2,2,36,3,0
9808,70000,1,1,2,31,7,0
9809,230000,2,1,2,32,1,0
9810,360000,1,1,2,27,5,0
9811,120000,2,2,2,33,8,0
9813,110000,1,2,1,32,8,0
9814,100000,2,3,1,53,5,0
9815,90000,1,1,2,26,2,0
9816,50000,2,1,1,35,8,0
9817,50000,2,2,2,53,6,0
9818,180000,2,1,1,28,3,0
9819,50000,1,2,1,41,1,0
9820,20000,2,3,2,26,2,0
9821,20000,1,2,2,26,9,0
9822,20000,2,2,1,23,7,0
9823,20000,1,3,2,49,1,0
9825,210000,1,2,1,46,6,0
9826,490000,1,4,1,51,1,0
9828,200000,2,3,2,54,6,0
9830,250000,1,1,2,56,4,0
9831,240000,1,2,2,54,6,0
9832,80000,2,2,1,26,3,0
9834,30000,2,3,1,41,8,0
9835,180000,2,1,2,42,3,0
9836,80000,2,1,2,32,2,0
9837,110000,2,2,1,46,1,0
9838,180000,2,2,1,30,2,0
9840,50000,2,2,1,52,3,0
9844,270000,2,2,1,45,1,0
9845,50000,2,1,2,36,8,0
9846,130000,2,3,1,43,4,0
9847,200000,2,1,2,27,8,0
9849,500000,1,2,2,27,6,0
9850,100000,2,1,2,25,1,0
9851,270000,2,2,1,50,1,0
9853,20000,2,2,2,25,2,0
9854,50000,2,2,1,45,2,0
9855,200000,2,2,2,32,1,0
9859,260000,2,1,2,38,5,0
9860,200000,2,1,1,28,1,0
9861,190000,2,1,2,25,3,0
9862,220000,1,3,1,58,9,0
9863,170000,2,3,2,30,2,0
9864,290000,2,1,2,47,1,0
9865,60000,2,1,2,25,5,0
9867,130000,2,3,1,44,3,0
9868,360000,1,1,1,40,1,0
9869,30000,2,2,1,38,2,0
9872,130000,2,2,2,43,1,0
9873,50000,2,2,2,23,8,0
9874,110000,1,2,1,48,1,0
9875,80000,2,1,2,25,1,0
9876,150000,2,2,1,34,1,0
9877,80000,2,2,1,29,6,0
9878,320000,1,1,2,35,9,0
9879,170000,2,1,2,35,3,0
9880,60000,2,1,2,26,3,0
9882,470000,1,2,2,29,9,0
9883,70000,2,3,1,47,7,0
9884,280000,2,2,1,41,3,0
9885,210000,2,1,2,26,7,0
9886,300000,1,1,2,30,8,0
9887,140000,2,2,1,42,7,0
9888,450000,1,1,1,41,7,0
9889,160000,2,2,1,38,9,0
9890,50000,2,3,1,45,3,0
9891,50000,1,1,2,42,3,0
9892,50000,1,2,1,32,2,0
9894,90000,1,1,1,53,4,0
9895,270000,2,2,1,42,5,0
9896,70000,1,1,2,36,2,0
9897,360000,1,2,2,33,8,0
9899,250000,2,1,1,42,9,0
9900,360000,2,2,2,34,2,0
9901,20000,2,2,1,39,6,0
9904,200000,1,2,2,36,7,0
9906,500000,2,1,2,39,4,0
9907,280000,2,3,1,45,4,0
9908,200000,2,2,1,42,5,0
9909,360000,2,2,1,35,6,0
9911,60000,1,2,2,30,8,0
9912,110000,1,2,1,42,7,0
9913,200000,2,3,1,44,9,0
9914,70000,2,2,2,39,1,0
9916,20000,2,1,2,24,1,0
9917,220000,2,1,2,27,4,0
9918,180000,1,2,1,40,5,0
9920,200000,2,1,1,41,7,0
9921,200000,1,3,2,34,9,0
9922,400000,2,1,1,38,4,0
9923,60000,1,1,1,38,6,0
9924,60000,1,2,2,22,4,0
9925,210000,2,2,1,37,8,0
9926,200000,1,1,1,32,5,0
9927,50000,2,1,2,29,4,0
9929,510000,2,1,1,48,6,0
9930,160000,2,1,2,32,3,0
9931,50000,2,2,1,36,4,0
9932,220000,2,1,2,32,7,0
9936,50000,1,3,1,38,7,0
9937,50000,1,3,1,48,7,0
9938,70000,2,2,2,29,6,0
9939,120000,1,2,2,25,4,0
9940,170000,1,2,1,30,1,0
9942,30000,2,2,2,22,8,0
9943,10000,2,2,1,40,2,0
9944,160000,2,2,1,33,4,0
9945,20000,1,2,2,33,3,0
9946,250000,2,1,2,35,1,0
9948,180000,2,1,2,29,1,0
9950,30000,2,2,2,25,6,0
9951,50000,2,1,2,28,4,0
9954,130000,2,3,1,54,5,0
9956,180000,2,2,1,32,8,0
9957,320000,1,1,1,46,9,0
9959,280000,2,2,2,33,6,0
9960,80000,2,2,2,50,3,0
9961,140000,2,2,2,27,8,0
9962,180000,1,2,1,27,5,0
9963,20000,1,2,2,55,4,0
9964,420000,2,1,2,29,1,0
9966,140000,2,1,2,25,5,0
9967,170000,2,3,2,33,6,0
9968,30000,2,2,2,24,2,0
9969,50000,2,1,2,26,3,0
9970,150000,2,1,1,45,2,0
9972,50000,1,3,2,38,5,0
9974,80000,2,3,3,34,3,0
9975,50000,2,1,2,27,5,0
9976,110000,2,2,1,41,7,0
9977,110000,2,1,2,32,9,0
9978,390000,2,1,1,34,3,0
9979,200000,1,3,2,46,5,0
9981,230000,1,1,2,30,3,0
9982,210000,2,1,1,44,5,0
9983,30000,2,2,1,54,6,0
9984,130000,2,3,1,41,3,0
9985,130000,1,3,2,37,5,0
9986,480000,2,1,2,27,9,0
9987,160000,2,1,1,37,3,0
9988,10000,1,1,2,27,7,0
9989,360000,2,2,2,33,8,0
9990,260000,2,2,1,28,7,0
9991,330000,2,2,1,45,6,0
9996,140000,2,1,2,31,6,0
9997,80000,2,2,2,37,3,0
9998,200000,1,3,1,44,1,0
10000,230000,1,2,1,36,2,0
10001,260000,2,1,1,40,4,0
10002,50000,2,2,2,28,2,0
10003,340000,1,2,1,35,5,0
10004,50000,1,1,2,39,1,0
10005,200000,2,3,2,45,4,0
10006,280000,2,2,2,36,4,0
10007,170000,1,2,2,35,5,0
10008,100000,2,2,1,38,2,0
10011,150000,2,2,2,26,5,0
10012,50000,1,2,2,29,8,0
10013,40000,2,1,2,35,1,0
10014,30000,1,3,2,58,4,0
10015,140000,2,1,1,35,7,0
10016,150000,1,2,2,30,4,0
10017,150000,2,2,2,37,7,0
10018,360000,2,1,2,47,9,0
10019,170000,1,2,2,43,9,0
10021,260000,2,1,1,43,5,0
10022,350000,2,3,1,32,3,0
10023,210000,2,2,1,41,5,0
10024,50000,2,2,1,39,9,0
10027,50000,2,2,1,32,7,0
10028,280000,2,2,2,33,8,0
10029,430000,1,2,2,42,1,0
10030,340000,2,1,2,30,4,0
10031,310000,2,1,2,32,9,0
10032,120000,1,1,1,41,1,0
10034,500000,2,2,2,41,8,0
10036,190000,1,1,2,26,7,0
10037,340000,2,3,1,37,5,0
10038,390000,2,3,2,30,2,0
10039,90000,2,1,2,31,3,0
10040,200000,2,2,1,27,7,0
10041,230000,2,1,1,43,5,0
10042,100000,2,3,1,39,5,0
10044,50000,1,2,1,50,9,0
10045,200000,2,1,1,44,1,0
10046,50000,2,2,1,39,9,0
10048,260000,1,2,1,46,7,0
10049,80000,2,1,1,28,2,0
10050,20000,1,2,2,30,1,0
10051,160000,2,2,1,27,7,0
10052,70000,2,3,2,24,1,0
10053,70000,1,1,2,26,6,0
10055,30000,1,1,2,26,8,0
10056,240000,2,1,2,35,4,0
10057,40000,2,2,1,43,3,0
10058,510000,2,3,1,61,9,0
10059,20000,2,2,2,23,6,0
10060,80000,1,2,2,26,7,0
10061,10000,2,1,1,37,5,0
10062,50000,2,3,1,61,7,0
10063,200000,1,2,1,31,5,0
10064,140000,1,3,1,59,7,0
10067,30000,2,2,1,34,3,0
10068,500000,1,2,1,42,6,0
10069,420000,2,2,2,31,9,0
10071,360000,2,1,1,56,7,0
10072,150000,2,1,2,36,4,0
10073,360000,1,1,2,33,3,0
10074,230000,2,2,2,29,9,0
10075,180000,2,1,1,31,5,0
10077,250000,2,2,1,43,8,0
10078,170000,1,3,1,40,3,0
10079,100000,2,2,1,28,4,0
10081,60000,2,2,1,53,4,0
10082,300000,1,1,1,44,8,0
10083,290000,1,2,2,29,9,0
10084,30000,2,2,2,23,7,0
10085,340000,1,2,1,35,2,0
10086,90000,1,2,2,31,6,0
10088,150000,1,1,2,31,2,0
10090,750000,2,1,1,41,1,0
10091,200000,2,2,2,26,9,0
10093,180000,2,3,1,43,7,0
10094,210000,2,2,1,40,3,0
10095,170000,1,2,2,31,6,0
10096,30000,2,2,2,26,1,0
10097,30000,1,1,2,24,4,0
10098,90000,2,2,1,33,9,0
10101,280000,2,1,1,63,8,0
10102,410000,2,3,2,31,4,0
10104,260000,1,1,1,40,6,0
10105,30000,2,2,1,51,6,0
10106,10000,1,2,1,23,6,0
10107,290000,1,1,1,41,5,0
10109,30000,1,2,1,24,5,0
10110,360000,2,1,2,44,6,0
10111,240000,2,2,1,47,7,0
10113,50000,2,2,2,31,5,0
10114,50000,2,1,2,42,6,0
10115,50000,1,2,2,29,6,0
10118,220000,2,1,2,29,1,0
10119,400000,2,3,1,44,7,0
10120,90000,2,2,2,26,9,0
10122,80000,2,2,2,26,7,0
10123,50000,1,3,2,23,3,0
10124,50000,1,2,2,33,1,0
10125,20000,1,2,1,38,7,0
10126,50000,1,2,2,29,6,0
10127,140000,2,2,2,27,8,0
10130,70000,2,1,1,25,2,0
10131,470000,1,1,1,38,6,0
10132,500000,1,2,2,33,3,0
10133,40000,1,2,2,35,9,0
10134,40000,2,2,1,45,8,0
10135,50000,2,1,1,22,9,0
10137,50000,2,2,2,26,4,0
10138,310000,2,2,2,44,8,0
10142,50000,2,1,2,23,3,0
10143,400000,1,1,2,39,5,0
10144,60000,2,2,1,36,9,0
10145,160000,2,3,2,54,1,0
10146,400000,1,1,2,31,9,0
10148,20000,2,3,2,35,2,0
10149,50000,2,2,1,47,2,0
10151,160000,1,1,2,42,5,0
10153,280000,2,2,2,30,8,0
10154,200000,2,2,2,28,8,0
10155,100000,1,2,1,56,5,0
10159,500000,2,2,2,36,3,0
10160,20000,1,3,2,24,7,0
10161,500000,2,1,2,30,5,0
10162,30000,1,1,2,24,5,0
10163,180000,2,1,2,32,5,0
10164,120000,2,1,2,23,9,0
10166,140000,1,2,1,40,3,0
10169,120000,2,1,1,39,8,0
10170,70000,2,2,2,26,3,0
10171,330000,2,1,2,28,1,0
10172,70000,2,2,2,40,7,0
10173,410000,2,3,1,48,5,0
10174,360000,1,1,1,57,8,0
10175,200000,1,1,2,28,3,0
10176,20000,2,3,1,34,8,0
10177,90000,2,3,1,49,4,0
10178,60000,2,2,1,30,3,0
10179,120000,1,1,2,34,3,0
10180,210000,2,1,2,30,9,0
10182,130000,2,3,1,42,7,0
10183,150000,2,1,2,38,6,0
10185,380000,1,3,1,52,4,0
10188,170000,1,1,2,27,2,0
10190,500000,2,1,1,38,3,0
10191,200000,2,1,2,36,8,0
10192,240000,2,1,1,33,7,0
10193,210000,2,2,1,38,7,0
10194,110000,2,2,1,28,2,0
10196,180000,2,1,2,34,9,0
10197,50000,2,2,1,41,8,0
10198,180000,1,1,2,32,9,0
10200,50000,1,1,2,25,2,0
10201,200000,2,1,2,29,6,0
10202,120000,2,1,2,27,6,0
10203,90000,1,3,1,62,7,0
10204,130000,1,2,2,32,6,0
10205,120000,2,2,2,48,1,0
10206,350000,2,1,1,46,9,0
10207,200000,1,1,2,28,5,0
10208,80000,1,2,2,26,2,0
10209,50000,2,1,3,45,4,0
10210,20000,2,2,2,46,3,0
10211,90000,2,2,2,31,9,0
10213,50000,1,3,1,41,2,0
10214,220000,2,1,2,30,9,0
10215,70000,2,1,1,29,5,0
10216,30000,1,3,1,52,2,0
10218,10000,1,2,2,23,8,0
10219,80000,2,2,1,46,4,0
10220,50000,1,3,2,25,4,0
10221,60000,1,1,3,47,4,0
10222,50000,1,2,2,41,2,0
10223,80000,2,3,2,26,7,0
10224,120000,1,2,2,32,5,0
10225,80000,2,3,3,60,6,0
10226,110000,1,1,2,33,5,0
10227,140000,2,3,1,51,2,0
10228,50000,2,2,2,22,5,0
10229,50000,1,3,1,38,3,0
10230,320000,1,1,1,42,9,0
10231,140000,1,2,1,38,4,0
10232,180000,2,2,2,35,2,0
10234,310000,1,2,1,36,3,0
10235,50000,2,1,2,23,2,0
10236,160000,1,3,1,62,3,0
10237,220000,2,2,1,33,9,0
10238,140000,1,2,1,41,6,0
10239,50000,1,1,1,49,7,0
10240,60000,1,2,2,24,9,0
10242,100000,2,1,1,27,5,0
10243,150000,2,3,1,29,6,0
10244,260000,1,2,2,30,3,0
10245,50000,1,3,1,38,6,0
10246,320000,1,1,2,29,4,0
10247,180000,1,2,1,35,2,0
10249,500000,2,1,1,41,3,0
10250,220000,1,1,1,32,4,0
10251,50000,1,2,2,26,5,0
10253,230000,2,2,2,33,5,0
10254,220000,2,1,2,36,7,0
10256,50000,1,1,2,23,9,0
10257,100000,1,2,1,41,5,0
10258,360000,1,1,1,32,7,0
10259,160000,2,2,1,38,8,0
10260,100000,2,1,2,25,7,0
10261,170000,2,1,2,24,6,0
10262,80000,2,2,2,26,3,0
10263,50000,1,2,1,44,5,0
10264,500000,2,2,1,32,6,0
10265,20000,1,1,3,47,3,0
10266,30000,2,2,2,26,2,0
10267,60000,2,1,2,30,5,0
10268,360000,1,1,1,44,7,0
10269,240000,1,1,1,50,9,0
10270,50000,2,3,1,36,7,0
10271,50000,1,2,2,46,4,0
10272,60000,2,3,1,29,8,0
10273,210000,2,1,2,25,1,0
10274,330000,1,2,1,42,8,0
10275,90000,2,1,2,25,8,0
10276,380000,2,1,2,27,2,0
10277,500000,2,2,1,34,1,0
10278,30000,2,3,1,35,6,0
10280,360000,2,1,1,33,3,0
10281,310000,2,1,2,28,6,0
10282,60000,2,2,2,26,8,0
10283,120000,2,3,1,47,2,0
10284,140000,2,1,1,33,1,0
10285,220000,2,1,1,41,8,0
10286,400000,1,1,2,29,5,0
10287,50000,2,2,1,56,1,0
10289,150000,2,3,1,33,9,0
10290,50000,1,1,2,26,5,0
10291,50000,2,2,1,50,1,0
10292,210000,1,2,2,25,7,0
10293,90000,1,1,2,30,2,0
10294,320000,1,1,2,31,8,0
10295,180000,2,3,2,29,9,0
10296,310000,1,2,2,24,9,0
10297,50000,2,2,2,23,5,0
10298,120000,1,1,2,41,2,0
10299,150000,2,2,2,36,6,0
10300,20000,1,2,1,47,7,0
10301,180000,2,3,1,43,5,0
10302,120000,2,2,1,39,5,0
10303,100000,1,1,2,27,4,0
10304,210000,2,1,1,51,8,0
10305,100000,2,2,2,23,2,0
10306,120000,2,2,1,41,5,0
10307,190000,2,3,1,54,7,0
10308,80000,1,4,2,30,9,0
10309,70000,1,2,1,34,6,0
10311,50000,2,1,2,25,2,0
10312,110000,2,2,1,45,9,0
10313,200000,2,1,2,47,4,0
10314,210000,2,1,2,33,9,0
10318,70000,1,2,2,42,4,0
10319,260000,2,3,1,51,4,0
10320,260000,2,2,2,51,8,0
10321,50000,2,3,2,54,5,0
10322,170000,2,2,2,26,9,0
10323,20000,1,2,2,25,7,0
10324,40000,2,1,2,24,4,0
10325,220000,1,3,1,39,2,0
10328,120000,2,1,2,34,2,0
10329,110000,2,1,2,32,1,0
10330,170000,2,2,1,23,6,0
10332,140000,1,1,2,35,5,0
10334,50000,1,2,2,27,3,0
10335,70000,2,2,2,23,8,0
10336,50000,2,2,1,45,1,0
10337,20000,1,2,2,57,1,0
10340,460000,1,1,2,28,5,0
10341,140000,2,1,2,28,6,0
10342,240000,1,1,3,65,2,0
10343,70000,2,2,1,53,3,0
10344,410000,2,1,1,53,5,0
10345,90000,1,2,2,28,5,0
10346,260000,1,2,1,35,4,0
10347,260000,1,3,1,53,8,0
10349,500000,1,1,2,35,8,0
10352,20000,2,2,2,24,2,0
10353,360000,1,3,1,58,4,0
10356,180000,1,1,1,44,3,0
10357,30000,1,3,1,48,8,0
10358,190000,2,4,1,48,4,0
10359,220000,2,1,2,35,5,0
10360,40000,1,1,1,37,1,0
10362,30000,2,1,2,41,8,0
10363,60000,2,3,2,40,8,0
10364,80000,2,2,2,28,5,0
10365,180000,2,2,1,41,4,0
10366,90000,2,2,2,32,3,0
10367,230000,2,1,2,32,7,0
10369,290000,2,2,1,39,3,0
10371,360000,2,1,1,37,1,0
10372,100000,1,2,2,28,7,0
10373,200000,2,1,2,33,6,0
10374,70000,2,1,2,30,7,0
10375,200000,2,2,2,26,3,0
10376,70000,2,1,2,24,7,0
10377,460000,2,2,2,33,3,0
10378,80000,2,2,1,47,3,0
10379,90000,2,2,1,49,7,0
10380,310000,2,1,2,29,1,0
10382,50000,2,2,2,29,8,0
10383,220000,2,1,2,30,3,0
10384,70000,2,1,2,25,7,0
10385,60000,1,1,1,34,8,0
10386,450000,1,1,1,54,6,0
10387,20000,2,1,2,29,1,0
10392,80000,2,2,1,25,3,0
10394,60000,1,1,2,23,9,0
10395,230000,1,1,2,28,3,0
10396,100000,1,1,2,30,6,0
10398,110000,1,1,2,26,3,0
10399,50000,1,2,2,22,3,0
10401,220000,2,1,2,32,4,0
10402,200000,1,1,1,32,8,0
10404,180000,1,2,1,34,3,0
10405,210000,2,2,2,30,7,0
10407,360000,1,1,2,29,2,0
10408,200000,1,1,1,51,8,0
10410,140000,1,2,2,27,1,0
10412,60000,1,3,1,33,6,0
10413,90000,2,2,1,27,1,0
10414,100000,1,2,2,40,8,0
10415,20000,1,3,2,24,8,0
10416,110000,1,1,2,29,2,0
10417,70000,2,1,2,25,7,0
10418,170000,2,2,1,33,1,0
10420,30000,1,2,1,38,5,0
10421,50000,2,2,2,23,8,0
10422,10000,2,2,2,22,2,0
10423,200000,2,1,2,35,5,0
10424,390000,2,1,2,29,1,0
10426,220000,2,3,1,50,1,0
