ID,Renda Anual,Sexo,Educacao,Estado Civil,Idade,Tempo Emp.,Situacao
4610,150000,2,1,2,23,3,0
16975,60000,2,2,2,29,9,1
526,220000,2,2,2,27,9,0
4341,380000,2,1,1,34,4,0
14567,200000,1,1,3,50,2,1
6604,200000,2,2,1,40,9,0
14706,180000,1,1,2,30,6,1
8687,150000,2,1,2,33,9,0
6922,280000,2,1,2,29,4,0
2303,60000,2,1,1,29,2,0
16265,70000,2,2,1,40,6,1
965,50000,1,2,2,24,3,0
9186,260000,2,1,2,25,4,0
5340,100000,2,2,1,41,4,0
4809,190000,1,1,2,27,2,0
5172,70000,1,3,1,46,4,1
8127,140000,2,2,1,42,4,0
3315,600000,1,1,2,36,5,0
6744,50000,2,2,1,41,3,0
11056,50000,2,2,2,32,1,1
7708,20000,1,2,1,37,4,0
14797,50000,2,3,1,43,7,1
14,70000,1,2,2,30,5,1
1202,120000,1,1,2,29,5,0
8772,320000,2,2,1,53,8,0
6116,240000,1,1,1,35,5,0
639,400000,2,1,2,40,8,0
5249,30000,2,2,1,28,6,1
17967,20000,1,2,1,31,9,1
15366,80000,2,3,2,40,5,1
8154,160000,2,2,2,33,3,0
2991,50000,2,3,1,52,1,1
7691,100000,1,2,2,31,3,0
15481,100000,1,1,1,33,6,1
9221,320000,1,1,2,38,4,0
8268,30000,1,3,2,25,7,0
12959,50000,1,3,2,23,5,1
1981,150000,2,1,1,38,6,1
15056,200000,1,1,1,39,8,1
3998,60000,1,2,2,26,3,0
6383,80000,2,2,1,30,6,0
10,20000,1,3,2,35,3,0
2790,50000,1,1,3,25,1,1
2006,20000,1,2,2,34,1,0
16460,80000,2,2,1,57,8,1
5408,410000,1,1,1,48,5,0
6346,450000,2,2,2,36,3,1
7717,130000,2,2,1,43,7,0
8839,220000,2,2,1,41,9,0
6878,260000,1,1,2,29,2,0
2649,140000,1,2,1,37,7,0
18230,50000,1,2,1,54,5,1
6439,110000,2,2,3,54,5,0
6736,90000,2,1,2,23,5,0
14035,180000,2,2,2,36,6,1
921,260000,2,1,2,33,6,0
7271,100000,2,1,2,38,5,1
1348,630000,1,1,2,40,9,0
5778,130000,2,3,2,27,4,0
914,30000,1,3,1,45,8,0
5666,250000,2,3,1,55,8,1
5151,20000,1,2,1,36,6,1
8985,30000,2,2,1,34,1,1
2938,70000,2,3,1,33,6,0
4747,110000,1,2,1,27,1,0
8367,150000,2,1,2,36,6,0
1611,30000,2,2,2,23,7,0
4452,30000,2,1,2,25,8,1
2805,120000,2,2,1,30,2,0
2955,50000,1,2,2,24,1,0
13635,190000,2,2,2,30,2,1
8858,190000,1,1,2,29,1,1
1247,170000,1,1,1,39,6,1
14271,160000,2,1,1,40,3,1
4269,360000,1,1,2,29,6,0
9732,160000,2,2,2,25,1,1
12495,290000,2,1,3,29,7,1
16728,80000,1,2,2,33,9,1
4801,50000,1,3,1,22,1,0
10433,500000,1,1,2,49,2,1
7414,230000,2,1,1,36,4,0
18189,50000,1,2,2,48,3,1
4241,200000,1,1,1,34,5,0
16953,50000,1,2,1,61,5,1
20834,20000,1,2,1,47,4,1
17541,100000,2,2,1,36,8,1
16909,180000,1,2,1,42,9,1
6632,150000,1,1,2,29,1,0
6895,60000,2,1,1,43,7,1
5639,50000,2,1,2,25,4,0
15879,80000,2,3,1,28,4,1
9206,280000,2,1,2,29,1,0
8887,70000,1,3,3,26,2,1
1508,200000,2,2,1,30,2,0
5274,60000,2,2,1,42,9,1
7997,30000,1,1,1,30,5,0
5646,60000,2,2,1,53,3,1
7971,50000,1,1,2,26,8,0
2546,40000,1,1,2,24,5,1
16667,50000,1,3,2,39,8,1
5000,160000,1,1,2,40,1,0
577,270000,2,1,2,28,1,0
9027,20000,2,1,2,27,2,0
592,160000,1,1,2,34,8,0
1285,440000,2,2,2,26,2,0
432,390000,2,1,2,27,2,1
3415,340000,2,2,1,43,8,0
20963,290000,1,1,2,32,8,1
20121,100000,2,2,2,42,4,1
3482,40000,2,1,2,23,3,1
3821,220000,1,1,1,42,8,0
10664,50000,2,1,1,36,4,1
581,30000,1,2,2,28,9,1
14114,50000,2,2,2,23,8,1
1987,50000,1,2,2,35,7,0
8605,60000,1,2,2,25,7,0
17972,50000,1,3,1,45,8,1
2226,60000,1,1,2,31,2,1
12239,20000,2,2,2,22,9,1
3606,30000,2,2,2,31,3,1
4379,180000,2,2,1,34,9,1
700,300000,2,1,2,31,3,0
1484,360000,1,1,2,32,3,0
7497,50000,2,1,1,34,3,0
5256,180000,2,2,1,40,8,0
10980,50000,1,2,1,44,9,1
17625,180000,2,1,2,32,2,1
163,290000,1,3,1,47,1,0
1875,140000,1,2,1,34,3,1
5793,190000,2,2,2,26,5,0
8238,40000,1,1,2,26,6,0
9266,60000,2,1,2,23,8,0
14545,80000,1,2,1,46,1,1
11302,20000,1,2,2,43,7,1
12645,70000,2,2,1,33,2,1
20343,180000,2,2,1,62,7,1
3581,300000,1,1,1,54,2,1
1491,130000,2,4,2,28,9,0
2451,30000,2,3,1,44,4,1
1343,50000,2,1,2,22,8,1
4154,280000,2,1,2,30,3,0
5253,420000,2,1,2,29,9,0
3785,30000,1,1,2,32,7,0
6001,50000,1,2,1,33,9,0
5022,460000,2,1,2,38,5,0
1695,80000,2,2,2,25,4,1
920,90000,2,1,2,23,5,0
6961,50000,1,2,3,34,3,0
17619,80000,2,1,1,32,2,1
13562,320000,1,1,1,46,1,1
430,210000,2,2,2,33,2,0
13713,20000,1,2,2,40,6,1
6198,80000,2,2,2,27,1,0
1898,500000,2,2,1,42,1,0
3505,270000,1,1,1,50,1,0
580,30000,1,2,1,35,7,0
5517,130000,2,1,2,29,3,0
8119,450000,1,1,1,48,4,1
8278,30000,1,2,2,25,4,1
9259,20000,2,2,2,21,8,0
15224,460000,2,2,2,35,2,1
1837,20000,2,1,2,22,8,0
3201,60000,2,2,1,26,2,1
13561,500000,2,1,2,36,8,1
2607,170000,1,2,2,34,7,0
14379,50000,1,3,2,26,5,1
7550,280000,2,1,1,51,7,0
7196,120000,2,2,2,24,9,1
17256,60000,2,3,1,47,9,1
5827,10000,2,2,2,22,3,1
8869,90000,2,2,2,24,5,0
5834,30000,2,2,1,26,1,0
13140,200000,2,2,1,50,3,1
1210,20000,1,3,1,23,7,1
3228,190000,2,1,2,32,5,0
7586,220000,1,1,2,25,2,0
4864,290000,2,1,1,37,6,1
3837,240000,2,2,2,27,2,1
17668,100000,2,2,2,30,5,1
4193,50000,2,2,2,51,5,1
9072,260000,2,2,1,53,8,0
8353,300000,2,2,1,31,1,0
658,190000,2,1,2,28,6,1
20314,270000,2,1,1,60,5,1
5832,140000,1,1,1,34,3,1
20447,90000,1,3,2,25,2,1
11688,290000,2,2,2,39,2,1
3797,20000,2,2,2,32,8,0
8441,80000,1,1,2,27,2,0
6310,150000,2,2,1,44,6,0
19453,270000,2,1,2,32,9,1
6601,20000,1,2,2,24,7,0
6534,20000,1,2,2,27,9,0
724,320000,1,1,1,47,1,0
9005,130000,1,2,2,33,2,0
15899,110000,2,2,1,25,4,1
7790,250000,2,2,2,26,1,0
4421,240000,1,1,1,47,3,0
7962,20000,1,2,2,25,8,1
5935,120000,2,1,2,31,1,0
4585,280000,1,2,1,35,7,0
8511,130000,2,2,2,33,8,0
18063,50000,1,3,2,31,7,1
14440,50000,2,1,2,31,6,1
4409,360000,2,2,2,46,7,0
5268,160000,2,2,1,40,1,0
208,210000,2,2,1,41,9,1
5055,200000,2,2,2,31,9,0
17235,80000,2,2,1,35,8,1
8787,290000,2,1,1,36,7,0
7712,50000,1,1,2,23,2,0
18100,30000,1,2,2,39,1,1
12454,60000,2,2,2,22,9,1
8194,240000,1,1,2,40,1,0
19522,80000,2,2,1,28,1,1
4479,200000,2,1,2,25,5,0
3241,130000,1,2,2,29,6,0
3493,200000,1,2,1,45,5,0
7224,30000,2,1,2,44,9,0
5568,100000,2,3,2,48,5,0
4923,230000,2,1,2,30,5,0
15917,20000,2,2,1,30,3,1
2884,280000,1,1,1,44,3,0
10279,50000,1,2,2,33,2,1
2058,50000,2,3,1,51,3,0
5953,290000,2,1,1,41,7,0
9841,230000,2,2,2,23,4,1
13260,360000,2,1,2,26,2,1
12963,20000,2,2,1,28,9,1
20160,120000,2,1,1,34,7,1
8210,20000,2,2,2,28,8,0
5407,50000,2,1,2,25,5,0
3847,30000,2,2,2,25,7,0
6791,260000,1,2,1,35,7,0
16258,190000,2,1,1,30,7,1
866,30000,2,2,1,46,5,0
16832,120000,1,3,1,49,9,1
3302,20000,2,2,2,24,4,0
14844,100000,2,1,2,29,2,1
8234,120000,2,2,2,24,1,0
5689,270000,2,1,2,32,3,0
8156,500000,2,1,2,38,3,0
6898,120000,1,2,2,32,5,1
14805,60000,1,2,1,49,9,1
2368,120000,2,1,2,25,3,0
762,140000,2,2,2,24,9,0
467,220000,1,1,2,38,7,1
17245,50000,2,2,1,36,5,1
9765,50000,1,1,1,50,1,1
7646,50000,2,2,2,36,3,1
20933,130000,1,3,2,39,7,1
2792,20000,1,1,2,33,5,0
8880,180000,2,2,1,26,4,0
8628,100000,1,2,2,31,2,0
17921,50000,1,2,2,25,7,1
7992,80000,2,3,1,38,9,0
8383,160000,2,1,1,34,3,0
3356,380000,2,2,1,48,8,0
4529,200000,2,3,2,31,4,0
19756,20000,2,2,1,42,5,1
4015,110000,2,2,2,33,3,0
8959,340000,1,1,2,44,2,1
293,30000,1,2,1,43,6,0
8855,50000,1,2,2,42,1,0
5321,500000,1,2,2,30,7,0
3528,20000,2,2,1,50,8,0
3455,20000,2,2,1,50,9,0
3090,200000,1,2,2,28,1,0
4975,150000,2,2,2,26,7,0
5706,80000,1,1,2,28,2,1
972,130000,2,2,1,33,7,0
1679,390000,1,2,1,40,5,0
3611,210000,2,1,2,28,5,0
18845,210000,2,1,2,27,6,1
12553,70000,1,1,1,42,1,1
2817,100000,1,2,1,49,5,0
1351,50000,1,2,2,29,9,0
2056,130000,1,3,1,46,9,1
6012,280000,2,1,1,30,6,0
15835,360000,2,2,2,27,6,1
4478,100000,2,2,1,40,5,0
7363,530000,1,1,2,30,5,0
7903,20000,2,2,1,40,7,1
8037,140000,2,2,2,28,2,0
6999,220000,1,1,1,41,1,0
20621,280000,1,3,1,32,9,1
4430,260000,2,2,1,35,2,0
7594,200000,1,2,2,68,3,0
126,20000,1,2,2,23,5,0
8874,360000,2,1,2,42,1,0
7357,310000,2,1,1,66,9,1
5379,150000,1,2,2,26,5,0
5719,90000,1,2,1,41,2,0
1567,280000,2,2,1,37,6,0
24,450000,2,1,1,40,9,1
4987,260000,2,2,2,29,6,0
4918,160000,2,2,1,35,6,1
11053,130000,1,2,1,53,4,1
16950,50000,1,2,1,58,7,1
7607,90000,2,2,2,25,3,1
10528,290000,2,1,1,40,8,1
17869,100000,1,2,2,28,8,1
4797,80000,2,2,1,41,8,0
5620,90000,2,2,2,23,9,0
210,330000,2,1,1,50,8,0
5052,20000,2,1,2,23,4,0
7898,280000,1,1,2,29,5,1
2673,30000,2,2,2,41,3,0
174,50000,2,1,2,24,3,1
4292,120000,2,1,2,30,5,0
5008,20000,1,3,1,44,1,0
6112,120000,2,2,1,36,4,1
7987,50000,1,1,1,54,9,0
3991,240000,1,1,1,47,7,1
16027,130000,2,2,2,37,8,1
1514,210000,2,3,2,33,6,1
15393,50000,2,3,1,53,1,1
1859,230000,1,2,2,32,1,0
1167,200000,1,1,2,52,4,0
17474,10000,2,3,2,46,4,1
6524,100000,1,2,1,36,8,0
5329,200000,2,1,2,30,1,0
9145,360000,1,2,1,31,4,0
3089,360000,2,3,2,27,1,0
374,30000,1,3,3,54,5,0
6551,50000,1,2,2,24,2,1
1476,210000,1,2,2,37,4,0
561,270000,1,1,2,34,1,0
12256,120000,2,2,2,28,2,1
14205,30000,2,1,2,24,8,1
2488,200000,1,2,1,46,4,1
47,20000,2,1,2,22,2,1
1541,20000,1,2,2,22,6,1
4558,160000,2,1,1,39,6,0
1804,20000,2,1,2,31,3,0
16513,100000,1,2,1,24,9,1
1976,100000,2,1,2,27,4,0
8087,130000,2,1,2,29,5,0
3260,20000,1,2,2,46,4,0
3016,350000,1,1,1,38,7,1
20573,30000,1,3,2,28,2,1
12594,60000,2,3,2,47,5,1
1004,360000,1,1,2,36,2,1
7527,330000,1,1,2,31,7,0
7275,360000,2,1,2,33,8,0
8021,30000,2,2,1,45,1,1
15213,360000,2,1,2,27,3,1
16895,140000,1,1,2,32,3,1
18317,20000,2,2,1,29,3,1
4924,50000,2,1,2,29,6,0
7346,500000,1,2,1,34,4,0
14021,500000,2,1,1,39,4,1
2316,150000,2,3,1,43,1,0
3808,100000,2,3,2,46,3,0
8892,450000,1,1,2,36,2,1
2616,450000,2,1,1,37,7,0
12172,370000,1,2,2,30,3,1
7528,50000,1,2,2,49,5,0
247,250000,2,2,1,75,6,0
9495,100000,1,3,2,25,2,1
10847,160000,1,1,2,37,6,1
746,170000,1,3,2,38,1,0
2387,80000,2,3,2,24,4,0
4904,490000,1,2,1,50,2,0
783,100000,2,1,2,28,2,1
3011,210000,2,2,2,32,9,0
8544,40000,1,3,1,49,9,0
4653,210000,1,1,2,30,5,0
7038,120000,1,1,1,52,3,0
2840,210000,2,1,2,31,8,0
14273,60000,2,2,3,49,5,1
4340,330000,1,1,1,57,7,0
6296,340000,2,2,2,32,8,0
1124,200000,2,2,1,41,9,0
8534,80000,2,1,2,27,8,0
3652,110000,1,2,1,44,3,0
2601,130000,2,3,2,36,8,1
3888,300000,1,3,2,43,4,0
149,80000,2,2,1,23,6,0
6689,30000,1,2,1,40,8,0
8043,160000,2,2,2,42,8,1
6995,410000,2,3,2,28,7,0
14550,200000,2,1,2,31,2,1
3454,50000,1,2,1,34,8,0
6453,330000,1,1,1,46,2,0
8938,170000,2,1,2,30,3,1
6344,150000,1,3,1,53,2,1
8179,50000,1,2,2,29,9,1
8896,450000,1,1,1,33,2,0
3576,60000,1,3,2,28,8,0
6505,200000,1,2,2,32,9,0
19783,50000,2,2,2,37,2,1
5412,230000,1,1,1,40,5,0
13420,20000,1,2,1,44,7,1
3193,150000,2,1,2,25,2,0
7468,460000,1,1,1,40,6,0
1861,20000,2,2,2,24,8,0
9719,50000,2,2,1,31,8,1
9182,140000,2,2,2,25,1,0
12250,500000,2,3,2,35,9,1
2240,300000,2,1,2,35,9,0
2550,50000,1,3,2,23,6,0
4687,60000,2,2,2,26,8,0
6571,80000,2,2,1,56,6,0
5098,280000,2,2,1,31,9,0
7423,60000,2,1,2,25,6,0
5914,150000,2,2,2,26,1,0
5822,110000,1,2,1,49,8,0
686,360000,1,1,1,47,7,0
8704,500000,1,1,2,36,7,0
16559,30000,1,2,2,27,2,1
2028,360000,1,1,2,32,6,0
18036,100000,1,2,2,38,5,1
9047,30000,2,4,1,53,5,0
2417,280000,2,2,2,24,1,0
296,200000,1,1,2,31,9,0
1649,240000,2,3,1,39,2,0
12353,360000,2,2,1,35,6,1
16503,20000,1,2,2,24,5,1
1411,210000,2,2,2,45,7,0
5595,30000,2,2,2,23,9,0
7494,130000,2,4,1,32,4,0
3154,20000,2,2,2,26,7,1
3047,330000,2,2,1,41,7,0
957,210000,2,2,2,30,1,0
12156,50000,1,1,2,25,6,1
4677,150000,2,4,1,53,5,0
11212,130000,1,2,2,26,5,1
322,340000,2,1,2,27,6,0
2332,90000,2,1,2,29,5,1
7630,90000,2,1,2,26,1,0
3265,20000,1,2,1,62,8,1
3294,30000,1,1,2,23,2,0
9347,10000,2,2,2,24,4,1
2658,40000,2,2,1,25,9,0
18863,50000,2,1,2,27,2,1
6056,50000,2,1,2,49,9,1
8552,100000,2,3,1,28,3,0
10929,240000,2,2,2,27,3,1
3926,20000,1,1,2,25,2,0
5781,120000,2,3,2,31,8,0
4215,110000,2,3,1,39,9,0
2989,130000,1,2,1,40,6,0
9132,130000,2,3,1,46,2,1
4592,300000,1,1,2,38,4,0
7120,100000,2,2,1,35,4,0
9028,520000,1,1,2,39,5,0
20771,50000,1,3,2,34,6,1
7293,240000,2,3,1,41,2,0
6967,230000,2,3,1,32,4,0
17545,20000,2,2,1,35,9,1
2335,140000,2,2,2,26,4,0
6853,310000,1,2,2,42,8,1
2251,170000,2,2,2,30,8,0
5830,10000,2,1,2,22,8,0
14991,160000,1,3,2,27,7,1
189,130000,2,2,1,34,5,0
571,200000,2,1,2,29,5,0
1959,220000,2,1,1,31,2,0
5529,70000,2,1,2,30,2,0
12756,230000,1,1,1,35,5,1
131,30000,2,1,2,23,8,0
12516,30000,1,2,2,28,1,1
8151,250000,2,1,2,30,7,0
6394,130000,2,2,2,34,8,0
16223,80000,2,3,1,43,4,1
2979,120000,2,1,2,31,3,0
2939,150000,1,2,1,31,8,0
8476,360000,2,2,1,51,8,0
7902,60000,2,2,1,29,7,1
4401,50000,1,3,2,54,2,0
1967,90000,1,2,1,29,6,0
723,180000,2,1,2,27,1,0
19819,30000,2,3,1,42,2,1
6319,20000,1,2,2,27,9,1
4070,150000,2,2,2,30,5,0
5209,50000,2,1,2,35,9,0
327,220000,2,2,1,41,3,1
5086,50000,1,2,1,43,8,1
412,200000,2,1,1,38,8,0
3375,420000,1,1,1,34,5,0
1663,90000,2,1,2,27,6,0
20440,80000,1,2,2,24,4,1
8183,130000,1,2,2,32,9,1
5713,210000,2,1,2,24,5,0
5858,220000,1,1,1,40,6,0
2005,320000,2,2,2,35,2,0
5266,320000,2,2,2,54,2,0
4417,270000,2,3,1,37,2,0
17160,210000,2,2,1,27,7,1
11705,30000,2,3,1,22,1,1
308,300000,2,2,1,27,2,0
5634,410000,1,2,1,45,1,0
8894,400000,2,1,1,32,7,0
7869,120000,2,2,2,28,5,1
20839,200000,1,3,1,44,5,1
2973,440000,2,2,1,42,3,0
5554,400000,2,2,1,44,4,0
13690,110000,1,1,2,25,7,1
3240,240000,2,2,1,44,8,0
4155,10000,2,2,2,34,2,0
4642,50000,1,1,2,45,2,0
5382,50000,1,1,2,24,8,1
1694,190000,2,2,2,53,9,0
3013,50000,1,2,2,28,6,0
2986,120000,1,2,2,27,4,0
5766,240000,1,2,1,33,8,0
453,260000,1,2,2,37,7,0
4471,70000,1,3,3,35,5,0
9170,90000,1,3,1,31,2,0
8722,350000,2,1,2,31,8,0
9238,80000,1,2,2,33,6,0
8673,50000,1,1,2,23,7,0
3479,500000,2,1,2,36,1,0
8967,40000,2,3,2,23,4,1
1253,20000,2,1,2,22,8,0
2806,120000,2,1,1,39,5,0
10389,10000,1,2,2,22,2,1
4630,500000,2,1,2,46,9,0
3910,220000,1,2,2,30,5,1
7402,20000,1,3,2,23,7,0
8022,80000,2,2,1,40,7,1
3081,50000,2,3,1,32,2,0
1278,50000,1,3,2,26,7,0
7273,50000,2,1,2,31,8,1
6692,160000,1,3,2,38,9,0
9243,220000,2,1,1,26,4,0
3833,120000,2,3,1,48,9,1
4084,250000,1,1,1,39,2,0
3128,210000,1,2,1,42,2,0
4666,470000,1,3,1,47,9,0
20980,120000,1,2,1,41,4,1
3358,50000,2,3,1,27,2,1
8212,390000,1,1,1,34,9,0
7496,80000,2,3,2,53,6,0
7450,60000,2,3,2,26,7,0
20430,10000,1,1,2,24,9,1
1428,20000,2,2,2,32,2,0
109,130000,1,2,2,38,2,0
13804,20000,1,2,2,39,3,1
351,90000,1,1,2,26,8,0
3462,60000,2,2,3,35,9,0
112,50000,1,3,1,47,7,0
6090,130000,2,2,1,52,7,0
6429,130000,2,2,2,25,8,1
10477,180000,2,1,2,34,4,1
3688,50000,2,2,2,23,9,1
1219,50000,2,1,2,22,2,0
7668,20000,1,1,2,28,3,0
7682,60000,2,2,3,64,4,1
9095,220000,1,1,2,38,3,0
8924,230000,1,1,2,43,9,0
9196,30000,1,3,2,31,7,1
7900,80000,2,3,1,53,1,0
9102,50000,2,2,2,26,3,0
18318,40000,2,2,1,25,6,1
4652,330000,2,1,2,44,3,1
13478,500000,1,1,1,42,8,1
11225,50000,1,3,2,46,7,1
8157,110000,2,2,2,29,2,0
1211,210000,2,1,1,37,3,0
7305,180000,2,2,1,37,2,0
8193,80000,1,2,2,43,3,0
9125,330000,1,1,1,37,6,1
6312,500000,1,1,1,52,1,0
9180,500000,1,3,1,55,5,0
6305,180000,1,2,2,36,6,1
1326,170000,1,3,1,48,7,0
20710,70000,1,2,1,44,4,1
2348,260000,2,2,2,25,3,1
1384,300000,2,1,2,27,4,0
8448,70000,2,2,2,26,4,1
6762,230000,2,2,2,29,1,0
8709,100000,1,2,2,29,6,1
16784,50000,1,2,2,43,8,1
2327,80000,2,2,2,40,3,0
13301,100000,2,2,1,41,5,1
5238,250000,1,1,1,46,7,0
5946,270000,1,0,2,39,4,0
1126,300000,1,1,1,38,1,0
6915,100000,1,2,2,27,4,1
246,20000,2,2,2,40,7,0
6521,230000,2,1,2,37,7,1
1539,130000,2,2,2,25,7,1
15759,20000,2,1,3,22,3,1
8002,140000,2,2,1,26,3,0
11369,180000,2,3,1,63,6,1
6851,280000,1,1,2,33,6,0
18312,180000,2,2,2,24,9,1
7355,20000,1,2,2,23,2,0
5843,50000,1,2,2,23,9,0
4399,380000,1,1,1,37,4,0
11325,70000,1,2,2,29,2,1
4133,390000,2,1,2,26,1,0
11996,180000,1,1,2,28,8,1
7367,80000,2,2,1,31,5,0
8178,70000,2,2,1,32,6,1
10351,20000,1,2,2,40,9,1
6942,230000,2,3,2,48,2,0
8357,360000,1,2,1,44,4,0
3555,80000,2,2,1,35,9,0
272,120000,1,1,1,34,6,0
15009,30000,1,3,1,43,4,1
1952,100000,1,1,1,36,6,0
14159,210000,2,1,1,50,8,1
5557,50000,2,2,2,33,2,0
8279,110000,2,2,1,34,9,0
11905,10000,1,2,2,21,6,1
930,200000,1,1,1,34,2,0
6168,500000,1,1,1,33,3,0
16125,80000,2,3,1,40,6,1
4434,290000,2,1,2,46,9,0
11079,470000,1,3,2,37,2,1
7582,100000,2,2,2,38,5,0
697,50000,2,1,1,34,4,0
7968,20000,2,2,2,23,4,0
17810,140000,1,2,2,24,9,1
6321,30000,1,2,2,51,3,1
13862,110000,2,3,1,44,3,1
4916,50000,1,2,1,45,9,0
305,200000,2,1,2,27,9,0
3547,150000,2,2,2,23,1,0
4574,470000,1,1,2,33,6,0
16814,20000,1,1,2,38,4,1
18350,50000,2,3,2,23,8,1
5012,280000,2,1,1,49,9,1
9217,150000,1,2,3,25,5,1
2820,240000,2,1,1,38,7,0
304,20000,2,1,2,25,4,1
16327,200000,2,2,3,40,7,1
2553,20000,2,3,1,31,2,1
4033,170000,2,1,1,45,9,0
13742,50000,1,1,2,35,1,1
12604,100000,1,1,1,46,5,1
6338,20000,1,3,2,26,1,0
2950,60000,2,2,1,46,7,0
15514,260000,1,2,2,32,5,1
3570,200000,2,1,2,39,2,0
9106,180000,2,2,2,34,6,1
8934,280000,2,2,2,43,9,0
4315,200000,2,1,2,32,1,0
8107,130000,1,1,2,27,8,0
2541,210000,1,3,1,37,9,0
3633,50000,1,2,1,64,4,0
4999,310000,1,3,1,44,8,0
3573,20000,2,2,1,24,4,0
9094,50000,2,2,1,30,5,1
5574,230000,2,1,2,33,5,0
16508,80000,1,2,2,24,1,1
4116,180000,2,1,1,43,3,0
8946,20000,1,3,2,24,8,0
8097,240000,1,1,1,30,4,0
8226,20000,1,1,2,33,8,0
1269,120000,1,2,2,37,7,1
6525,30000,1,2,1,33,8,0
1288,470000,1,2,1,41,4,0
12395,20000,1,3,2,45,9,1
8828,140000,1,2,2,61,4,0
12071,140000,2,1,1,41,3,1
17907,60000,1,2,2,28,8,1
4290,100000,1,2,1,52,3,0
6448,290000,2,1,1,47,1,0
14227,20000,1,2,2,24,9,1
14833,120000,2,2,1,41,1,1
18340,20000,2,4,2,22,6,1
876,30000,2,2,1,25,1,0
8040,240000,1,1,2,35,2,0
8640,50000,1,2,1,51,6,0
8180,500000,1,1,1,46,1,0
8999,100000,2,2,1,46,5,1
7411,20000,1,2,1,52,9,0
4210,480000,2,2,2,30,5,0
7662,50000,1,2,2,45,7,1
3344,300000,2,2,1,27,7,1
8181,140000,1,2,1,28,8,1
981,70000,2,1,2,24,3,0
9252,30000,1,2,1,39,6,0
6186,50000,1,1,2,48,2,0
3957,380000,1,1,2,33,9,0
5455,80000,2,3,2,31,8,0
7822,20000,1,2,2,48,4,1
5064,200000,2,2,2,33,3,0
17461,90000,2,2,1,43,2,1
4738,190000,1,1,1,45,7,0
4433,30000,2,3,3,42,1,0
19496,220000,2,1,1,43,9,1
2560,80000,2,1,2,28,9,0
11540,150000,2,2,1,39,6,1
16833,20000,1,2,1,43,4,1
5482,150000,2,2,1,39,9,0
3982,20000,1,3,2,26,4,0
19825,20000,2,2,1,46,2,1
7110,30000,2,2,2,28,3,0
2981,50000,1,1,2,27,5,0
2519,200000,2,1,1,38,3,0
359,110000,2,4,2,24,7,0
1370,310000,2,4,1,35,4,0
2941,50000,1,2,1,22,4,0
6713,100000,1,2,2,50,8,0
4805,50000,1,2,1,38,4,0
6592,50000,2,2,1,41,1,0
8246,200000,2,1,2,34,9,0
4729,50000,2,1,2,26,2,1
2068,80000,1,1,2,33,4,0
6909,90000,2,1,1,31,5,0
14531,30000,1,2,3,44,5,1
2623,100000,2,2,2,24,7,0
17414,30000,2,2,2,47,8,1
4250,20000,1,2,1,31,7,0
7770,240000,2,2,2,37,3,0
6785,100000,2,1,2,24,8,0
11838,30000,1,2,2,29,8,1
3803,60000,1,1,1,48,9,0
926,180000,1,1,2,27,4,1
4129,270000,2,1,2,33,1,0
1883,90000,1,1,2,25,3,0
3908,30000,2,1,2,29,4,1
2930,80000,2,2,2,28,4,0
14162,50000,1,2,2,25,5,1
5459,180000,1,2,2,38,6,1
6676,240000,2,2,1,32,3,0
839,420000,1,2,1,34,8,0
16485,180000,2,1,2,56,2,1
4454,50000,1,3,1,45,9,0
19378,50000,2,2,2,41,5,1
2225,450000,1,1,1,38,8,0
20640,260000,1,1,1,37,8,1
8486,30000,2,2,2,41,1,0
8261,170000,2,2,2,33,9,0
14196,170000,1,1,2,30,3,1
10875,150000,2,3,2,60,9,1
8236,330000,2,2,1,28,2,0
3035,170000,1,2,1,37,8,0
8065,20000,2,2,1,51,8,0
13282,450000,2,1,2,36,5,1
34,500000,2,2,1,54,1,0
6833,70000,1,1,2,26,8,0
7015,150000,2,2,2,41,2,0
5558,100000,2,2,2,25,6,1
9179,20000,1,2,2,24,9,0
6825,30000,2,1,2,23,5,0
3589,210000,2,1,1,40,3,0
1403,70000,2,2,1,44,9,1
3950,130000,1,2,1,42,3,0
17059,30000,2,2,2,22,4,1
6987,60000,2,1,2,27,3,0
78,300000,2,1,1,45,6,0
8490,180000,2,2,2,34,2,0
194,180000,2,1,2,24,8,0
3739,360000,2,3,1,29,6,1
2839,160000,2,1,2,34,9,0
4344,150000,2,2,1,37,6,0
8339,480000,1,1,1,58,6,1
720,80000,2,2,2,48,1,0
261,510000,2,1,2,29,8,0
1904,310000,2,1,2,32,6,0
1143,200000,2,1,1,39,8,0
6067,280000,2,1,1,41,6,0
9871,110000,2,1,2,37,9,1
8961,50000,2,3,3,45,1,0
8532,50000,1,1,2,38,8,0
20526,90000,1,2,2,30,5,1
6373,20000,1,2,2,33,5,0
2672,320000,2,1,1,38,6,1
16536,50000,1,1,2,26,7,1
3806,140000,2,2,1,27,5,0
2984,360000,2,1,2,37,8,0
7660,70000,2,1,1,36,3,0
8376,200000,2,3,1,36,3,0
4349,180000,2,1,1,51,6,0
3516,140000,1,2,2,29,9,0
731,50000,2,3,2,26,2,0
8378,100000,2,3,1,53,9,1
2506,200000,1,2,1,44,8,0
13329,390000,2,1,2,31,7,1
3472,40000,1,1,1,28,1,1
12330,60000,2,1,2,36,4,1
9032,50000,1,3,1,36,3,1
2669,30000,1,2,2,34,7,0
